word,count,doc_count,idf
denied,161.0,125,2.772588722239781
appears,150.0,125,2.772588722239781
entire,141.0,124,2.7806208939370456
nine,150.0,124,2.7806208939370456
bit,148.0,124,2.7806208939370456
4,174.0,124,2.7806208939370456
trial,282.0,124,2.7806208939370456
troop,254.0,124,2.7806208939370456
club,349.0,124,2.7806208939370456
scheduled,152.0,124,2.7806208939370456
ministry,251.0,124,2.7806208939370456
changed,144.0,123,2.788718104169665
raised,144.0,123,2.788718104169665
certain,146.0,123,2.788718104169665
afternoon,141.0,123,2.788718104169665
league,378.0,123,2.788718104169665
increase,196.0,123,2.788718104169665
king,244.0,123,2.788718104169665
debate,239.0,123,2.788718104169665
price,230.0,123,2.788718104169665
giving,136.0,122,2.796881414808826
guy,200.0,122,2.796881414808826
occurred,134.0,122,2.796881414808826
request,168.0,122,2.796881414808826
africa,304.0,122,2.796881414808826
»,212.0,122,2.796881414808826
protest,286.0,122,2.796881414808826
strike,220.0,122,2.796881414808826
population,183.0,122,2.796881414808826
terrorist,255.0,121,2.8051119139453413
identified,150.0,121,2.8051119139453413
western,177.0,121,2.8051119139453413
posted,158.0,121,2.8051119139453413
industry,198.0,121,2.8051119139453413
lack,139.0,121,2.8051119139453413
candidate,311.0,121,2.8051119139453413
peace,221.0,121,2.8051119139453413
presidential,229.0,120,2.8134107167600364
piece,151.0,120,2.8134107167600364
investigator,226.0,120,2.8134107167600364
trip,173.0,120,2.8134107167600364
mission,214.0,120,2.8134107167600364
movement,196.0,120,2.8134107167600364
murder,265.0,120,2.8134107167600364
currently,141.0,120,2.8134107167600364
round,172.0,120,2.8134107167600364
husband,213.0,120,2.8134107167600364
particularly,129.0,120,2.8134107167600364
tour,311.0,120,2.8134107167600364
hearing,184.0,120,2.8134107167600364
2013,168.0,120,2.8134107167600364
training,201.0,120,2.8134107167600364
difference,159.0,119,2.821778966430553
easy,143.0,119,2.821778966430553
connection,166.0,119,2.821778966430553
robert,184.0,119,2.821778966430553
24,135.0,119,2.821778966430553
feeling,156.0,119,2.821778966430553
soldier,278.0,119,2.821778966430553
quite,137.0,119,2.821778966430553
maybe,149.0,119,2.821778966430553
prevent,153.0,118,2.8302178350764176
gun,259.0,118,2.8302178350764176
freedom,219.0,118,2.8302178350764176
speak,155.0,118,2.8302178350764176
kill,159.0,118,2.8302178350764176
moving,132.0,118,2.8302178350764176
association,162.0,118,2.8302178350764176
follow,133.0,118,2.8302178350764176
affiliate,170.0,117,2.8387285247443264
eventually,128.0,117,2.8387285247443264
northern,158.0,117,2.8387285247443264
16,135.0,117,2.8387285247443264
paid,157.0,117,2.8387285247443264
facebook,267.0,117,2.8387285247443264
appear,140.0,117,2.8387285247443264
track,166.0,117,2.8387285247443264
throughout,134.0,117,2.8387285247443264
60,142.0,117,2.8387285247443264
published,138.0,117,2.8387285247443264
responsible,139.0,116,2.8473122684357177
letter,245.0,116,2.8473122684357177
land,187.0,116,2.8473122684357177
asking,141.0,116,2.8473122684357177
space,228.0,116,2.8473122684357177
complete,133.0,116,2.8473122684357177
appeal,261.0,116,2.8473122684357177
owner,201.0,116,2.8473122684357177
relationship,176.0,116,2.8473122684357177
critical,145.0,115,2.855970331178832
remember,147.0,115,2.855970331178832
standard,160.0,115,2.855970331178832
kept,135.0,115,2.855970331178832
civilian,239.0,115,2.855970331178832
george,156.0,115,2.855970331178832
bank,222.0,115,2.855970331178832
supporter,157.0,114,2.864704011147587
various,126.0,114,2.864704011147587
newspaper,229.0,114,2.864704011147587
guilty,181.0,114,2.864704011147587
respect,147.0,114,2.864704011147587
additional,134.0,114,2.864704011147587
perhaps,134.0,113,2.873514640829742
french,293.0,113,2.873514640829742
speech,206.0,113,2.873514640829742
france,248.0,113,2.873514640829742
provided,130.0,113,2.873514640829742
e-mail,156.0,113,2.873514640829742
manager,171.0,113,2.873514640829742
missing,213.0,113,2.873514640829742
u.n.,243.0,112,2.882403588246988
closed,138.0,112,2.882403588246988
heavy,146.0,112,2.882403588246988
contact,149.0,112,2.882403588246988
vehicle,213.0,112,2.882403588246988
7,139.0,112,2.882403588246988
class,190.0,112,2.882403588246988
approach,156.0,112,2.882403588246988
opening,142.0,112,2.882403588246988
&,187.0,112,2.882403588246988
13,139.0,112,2.882403588246988
host,171.0,112,2.882403588246988
17,133.0,111,2.8913722582297483
remained,124.0,111,2.8913722582297483
spokeswoman,163.0,111,2.8913722582297483
technology,218.0,111,2.8913722582297483
walk,146.0,111,2.8913722582297483
8,150.0,111,2.8913722582297483
armed,154.0,111,2.8913722582297483
beat,225.0,111,2.8913722582297483
reality,153.0,111,2.8913722582297483
type,135.0,110,2.900422093749666
warning,165.0,110,2.900422093749666
ability,124.0,110,2.900422093749666
witness,205.0,110,2.900422093749666
web,180.0,110,2.900422093749666
evening,126.0,110,2.900422093749666
de,190.0,110,2.900422093749666
low,141.0,110,2.900422093749666
florida,238.0,109,2.9095545773129388
financial,165.0,109,2.9095545773129388
iraq,443.0,109,2.9095545773129388
offered,122.0,109,2.9095545773129388
airport,275.0,109,2.9095545773129388
search,235.0,109,2.9095545773129388
send,126.0,109,2.9095545773129388
2006,127.0,109,2.9095545773129388
location,141.0,109,2.9095545773129388
winner,161.0,108,2.9187712324178627
arm,141.0,108,2.9187712324178627
usually,120.0,108,2.9187712324178627
park,252.0,108,2.9187712324178627
los,196.0,108,2.9187712324178627
broke,118.0,108,2.9187712324178627
version,154.0,107,2.928073625080176
add,123.0,107,2.928073625080176
planned,146.0,107,2.928073625080176
standing,135.0,107,2.928073625080176
expect,120.0,107,2.928073625080176
protection,149.0,107,2.928073625080176
product,217.0,107,2.928073625080176
tough,125.0,107,2.928073625080176
build,138.0,107,2.928073625080176
feature,171.0,107,2.928073625080176
crowd,161.0,107,2.928073625080176
paul,163.0,107,2.928073625080176
data,258.0,107,2.928073625080176
original,138.0,106,2.9374633654300153
yes,130.0,106,2.9374633654300153
store,212.0,106,2.9374633654300153
pas,136.0,106,2.9374633654300153
hurt,124.0,106,2.9374633654300153
launched,133.0,106,2.9374633654300153
helping,129.0,106,2.9374633654300153
check,121.0,106,2.9374633654300153
sort,123.0,106,2.9374633654300153
plane,422.0,106,2.9374633654300153
exactly,118.0,106,2.9374633654300153
watching,122.0,106,2.9374633654300153
treatment,145.0,106,2.9374633654300153
muslim,310.0,106,2.9374633654300153
range,125.0,106,2.9374633654300153
holding,113.0,106,2.9374633654300153
rate,166.0,105,2.946942109384559
fourth,150.0,105,2.946942109384559
alleged,180.0,105,2.946942109384559
culture,156.0,105,2.946942109384559
crew,243.0,104,2.9565115604007097
choice,126.0,104,2.9565115604007097
islamic,202.0,104,2.9565115604007097
related,117.0,104,2.9565115604007097
total,138.0,104,2.9565115604007097
cover,137.0,104,2.9565115604007097
critic,129.0,104,2.9565115604007097
join,123.0,104,2.9565115604007097
noted,124.0,104,2.9565115604007097
russia,339.0,104,2.9565115604007097
cup,272.0,104,2.9565115604007097
coast,224.0,104,2.9565115604007097
conflict,185.0,103,2.9661734713124464
showing,119.0,103,2.9661734713124464
raise,139.0,103,2.9661734713124464
century,146.0,103,2.9661734713124464
vice,136.0,103,2.9661734713124464
learned,119.0,103,2.9661734713124464
continues,112.0,103,2.9661734713124464
previously,112.0,103,2.9661734713124464
fired,164.0,103,2.9661734713124464
james,139.0,102,2.9759296462578115
conversation,140.0,102,2.9759296462578115
learn,125.0,102,2.9759296462578115
powerful,120.0,102,2.9759296462578115
god,150.0,102,2.9759296462578115
p.m.,184.0,102,2.9759296462578115
committed,112.0,102,2.9759296462578115
seeking,115.0,102,2.9759296462578115
music,219.0,102,2.9759296462578115
grand,195.0,102,2.9759296462578115
demand,137.0,102,2.9759296462578115
born,153.0,102,2.9759296462578115
seem,115.0,101,2.985781942700823
per,151.0,101,2.985781942700823
democrat,269.0,101,2.985781942700823
putting,111.0,101,2.985781942700823
representative,122.0,101,2.985781942700823
african,243.0,101,2.985781942700823
camp,182.0,101,2.985781942700823
completely,108.0,101,2.985781942700823
agreement,189.0,101,2.985781942700823
practice,160.0,101,2.985781942700823
angeles,189.0,101,2.985781942700823
successful,124.0,101,2.985781942700823
enforcement,158.0,101,2.985781942700823
facility,164.0,101,2.985781942700823
convicted,170.0,100,2.995732273553991
apparently,112.0,100,2.995732273553991
subject,113.0,100,2.995732273553991
seek,120.0,100,2.995732273553991
relation,174.0,100,2.995732273553991
partner,137.0,100,2.995732273553991
warned,117.0,100,2.995732273553991
driver,221.0,100,2.995732273553991
speaking,106.0,99,3.0057826094074924
lower,124.0,99,3.0057826094074924
energy,170.0,99,3.0057826094074924
lived,121.0,99,3.0057826094074924
serve,123.0,99,3.0057826094074924
built,134.0,99,3.0057826094074924
a.m.,131.0,99,3.0057826094074924
model,157.0,99,3.0057826094074924
joined,123.0,99,3.0057826094074924
guard,227.0,98,3.0159349808715104
carrying,122.0,98,3.0159349808715104
reform,190.0,98,3.0159349808715104
employee,156.0,98,3.0159349808715104
concerned,115.0,98,3.0159349808715104
count,155.0,98,3.0159349808715104
massive,123.0,98,3.0159349808715104
6,122.0,98,3.0159349808715104
poor,119.0,98,3.0159349808715104
behavior,152.0,98,3.0159349808715104
signed,120.0,97,3.0261914810386994
accident,175.0,97,3.0261914810386994
material,159.0,97,3.0261914810386994
texas,208.0,97,3.0261914810386994
deep,123.0,97,3.0261914810386994
spot,124.0,97,3.0261914810386994
rise,127.0,97,3.0261914810386994
communication,135.0,97,3.0261914810386994
filed,139.0,97,3.0261914810386994
responded,110.0,97,3.0261914810386994
internet,218.0,97,3.0261914810386994
neighborhood,153.0,97,3.0261914810386994
wind,184.0,97,3.0261914810386994
struggle,113.0,97,3.0261914810386994
becoming,110.0,97,3.0261914810386994
option,134.0,96,3.036554268074246
football,257.0,96,3.036554268074246
germany,157.0,96,3.036554268074246
appearance,109.0,96,3.036554268074246
english,173.0,96,3.036554268074246
weather,194.0,96,3.036554268074246
opened,114.0,96,3.036554268074246
leadership,125.0,96,3.036554268074246
chairman,127.0,96,3.036554268074246
magazine,129.0,96,3.036554268074246
doubt,107.0,96,3.036554268074246
conservative,229.0,96,3.036554268074246
agreed,116.0,96,3.036554268074246
fine,109.0,96,3.036554268074246
wall,140.0,96,3.036554268074246
wait,115.0,96,3.036554268074246
sale,184.0,96,3.036554268074246
traditional,126.0,96,3.036554268074246
politics,149.0,95,3.0470255679415414
fell,126.0,95,3.0470255679415414
mexico,245.0,95,3.0470255679415414
200,126.0,95,3.0470255679415414
computer,165.0,95,3.0470255679415414
ban,163.0,95,3.0470255679415414
professional,151.0,95,3.0470255679415414
trade,151.0,95,3.0470255679415414
document,218.0,95,3.0470255679415414
die,123.0,94,3.0576076772720784
affair,121.0,94,3.0576076772720784
benefit,160.0,94,3.0576076772720784
22,114.0,94,3.0576076772720784
buy,131.0,94,3.0576076772720784
agent,177.0,94,3.0576076772720784
higher,134.0,94,3.0576076772720784
aid,221.0,94,3.0576076772720784
spread,124.0,94,3.0576076772720784
directly,108.0,94,3.0576076772720784
draw,122.0,94,3.0576076772720784
status,152.0,94,3.0576076772720784
deputy,134.0,94,3.0576076772720784
dream,121.0,93,3.0683029663888264
professor,137.0,93,3.0683029663888264
specific,102.0,93,3.0683029663888264
worst,114.0,93,3.0683029663888264
hotel,229.0,93,3.0683029663888264
19,110.0,93,3.0683029663888264
blood,156.0,93,3.0683029663888264
eastern,119.0,93,3.0683029663888264
activist,144.0,93,3.0683029663888264
sister,135.0,93,3.0683029663888264
britain,167.0,93,3.0683029663888264
targeted,122.0,93,3.0683029663888264
ten,107.0,92,3.079113882493042
advantage,102.0,92,3.079113882493042
dollar,117.0,92,3.079113882493042
whatever,101.0,92,3.079113882493042
drive,137.0,92,3.079113882493042
senate,259.0,92,3.079113882493042
discussion,114.0,92,3.079113882493042
ran,111.0,92,3.079113882493042
reaction,127.0,92,3.079113882493042
review,120.0,92,3.079113882493042
independent,136.0,92,3.079113882493042
required,109.0,92,3.079113882493042
cross,161.0,91,3.0900429530252325
save,116.0,91,3.0900429530252325
tie,114.0,91,3.0900429530252325
nature,106.0,91,3.0900429530252325
particular,106.0,91,3.0900429530252325
push,104.0,91,3.0900429530252325
necessary,103.0,91,3.0900429530252325
clearly,94.0,91,3.0900429530252325
regime,241.0,90,3.101092789211817
largely,101.0,90,3.101092789211817
sea,185.0,90,3.101092789211817
storm,314.0,90,3.101092789211817
passenger,262.0,90,3.101092789211817
sold,123.0,90,3.101092789211817
dropped,109.0,90,3.101092789211817
militant,263.0,90,3.101092789211817
upon,105.0,90,3.101092789211817
value,129.0,89,3.1122660898099426
amid,102.0,89,3.1122660898099426
stopped,100.0,89,3.1122660898099426
progress,111.0,89,3.1122660898099426
seeing,106.0,89,3.1122660898099426
abuse,182.0,89,3.1122660898099426
ordered,107.0,89,3.1122660898099426
customer,176.0,89,3.1122660898099426
spend,105.0,89,3.1122660898099426
domestic,133.0,88,3.123565645063876
fund,121.0,88,3.123565645063876
surprise,98.0,88,3.123565645063876
uk,143.0,88,3.123565645063876
blue,131.0,88,3.123565645063876
adult,130.0,88,3.123565645063876
trouble,105.0,88,3.123565645063876
willing,104.0,88,3.123565645063876
mass,135.0,88,3.123565645063876
violent,136.0,88,3.123565645063876
management,139.0,88,3.123565645063876
unit,128.0,88,3.123565645063876
intelligence,173.0,88,3.123565645063876
green,175.0,87,3.1349943408874985
allowing,98.0,87,3.1349943408874985
science,150.0,87,3.1349943408874985
shown,96.0,87,3.1349943408874985
performance,121.0,87,3.1349943408874985
ensure,94.0,87,3.1349943408874985
danger,107.0,87,3.1349943408874985
base,138.0,87,3.1349943408874985
everybody,101.0,87,3.1349943408874985
art,157.0,87,3.1349943408874985
illegal,178.0,87,3.1349943408874985
ruled,112.0,87,3.1349943408874985
shortly,92.0,87,3.1349943408874985
famous,112.0,87,3.1349943408874985
average,115.0,87,3.1349943408874985
driving,133.0,87,3.1349943408874985
ultimately,92.0,87,3.1349943408874985
seemed,97.0,87,3.1349943408874985
certainly,98.0,87,3.1349943408874985
chris,120.0,87,3.1349943408874985
rival,115.0,87,3.1349943408874985
seat,181.0,86,3.1465551632885744
caught,107.0,86,3.1465551632885744
factor,99.0,86,3.1465551632885744
personnel,116.0,86,3.1465551632885744
assault,164.0,86,3.1465551632885744
dangerous,100.0,86,3.1465551632885744
train,177.0,86,3.1465551632885744
greater,94.0,86,3.1465551632885744
improve,102.0,86,3.1465551632885744
sentence,146.0,86,3.1465551632885744
atlanta,130.0,86,3.1465551632885744
governor,214.0,86,3.1465551632885744
conducted,100.0,86,3.1465551632885744
struck,113.0,86,3.1465551632885744
allegation,137.0,86,3.1465551632885744
limit,128.0,86,3.1465551632885744
simple,105.0,86,3.1465551632885744
telling,95.0,86,3.1465551632885744
province,150.0,85,3.158251203051766
identity,114.0,85,3.158251203051766
mountain,144.0,85,3.158251203051766
character,145.0,85,3.158251203051766
wearing,107.0,85,3.158251203051766
bringing,89.0,85,3.158251203051766
crash,227.0,85,3.158251203051766
education,181.0,85,3.158251203051766
affect,102.0,85,3.158251203051766
treated,100.0,85,3.158251203051766
26,93.0,85,3.158251203051766
afghanistan,198.0,84,3.170085660698769
winning,120.0,84,3.170085660698769
discus,96.0,84,3.170085660698769
normal,102.0,84,3.170085660698769
bomb,179.0,84,3.170085660698769
waiting,105.0,84,3.170085660698769
table,115.0,84,3.170085660698769
audience,124.0,84,3.170085660698769
worth,104.0,84,3.170085660698769
dr.,149.0,84,3.170085660698769
positive,102.0,83,3.1820618517454844
competition,117.0,83,3.1820618517454844
serving,103.0,83,3.1820618517454844
baby,211.0,83,3.1820618517454844
alive,111.0,83,3.1820618517454844
9,97.0,83,3.1820618517454844
box,138.0,83,3.1820618517454844
commercial,124.0,83,3.1820618517454844
refused,100.0,83,3.1820618517454844
dark,129.0,83,3.1820618517454844
hot,122.0,83,3.1820618517454844
compared,94.0,83,3.1820618517454844
onto,98.0,83,3.1820618517454844
russian,298.0,83,3.1820618517454844
separate,101.0,83,3.1820618517454844
visitor,145.0,83,3.1820618517454844
keeping,96.0,82,3.1941832122778293
focused,94.0,82,3.1941832122778293
qaeda,324.0,82,3.1941832122778293
highest,97.0,82,3.1941832122778293
wounded,140.0,82,3.1941832122778293
90,94.0,82,3.1941832122778293
respond,96.0,82,3.1941832122778293
opponent,109.0,82,3.1941832122778293
italy,154.0,82,3.1941832122778293
river,163.0,82,3.1941832122778293
thinking,96.0,82,3.1941832122778293
